question, target
Nếu một cây già, thì cây là nhàm chán.
Nếu cây khỏe thì cây nóng.
Sự thật:
Cây xấu và tốt.
Những điều sau đây có thể được xác định về cây:”, Không có gì.
“Nếu một con hà mã có màu đỏ, thì hà mã chậm.
Nếu một con hà mã mạnh mẽ và sạch sẽ, thì hà mã là thông minh.
Nếu một con hà mã đã già, thì hà mã nóng.
Nếu một con hà mã mềm, thì hà mã là xấu.
Nếu một con hà mã còn trẻ, thì hà mã yếu.
Sự thật:
Hà mã là tốt và cũ.
Những điều sau đây có thể được xác định về hà mã:”, Hà mã nóng.
“Nếu một con hươu cao cổ sạch sẽ, thì hươu cao cổ mềm.
Nếu một con hươu cao cổ tròn hoặc đáng sợ, thì hươu cao cổ là xấu.
Nếu một con hươu cao cổ có màu tím hoặc đỏ, thì hươu cao cổ buồn.
Nếu một con hươu cao cổ yếu, thì hươu cao cổ lạnh.
Nếu một con hươu cao cổ nhàm chán hoặc tốt, thì hươu cao cổ có màu xanh lá cây.
Sự thật:
Hươu cao cổ còn trẻ và nhàm chán.
Những điều sau đây có thể được xác định về hươu cao cổ:”, Hươu cao cổ có màu xanh lá cây.
“Nếu một con voi đẹp, thì con voi có màu tím.
Nếu một con voi đáng sợ, thì con voi có màu xanh.
Nếu một con voi thông minh và mềm mại, thì con voi là tốt.
Nếu một con voi lạnh lùng và nhàm chán, thì con voi còn trẻ.
Nếu một con voi chậm và buồn, thì con voi có màu xanh lá cây.
Sự thật:
Con voi nóng và đẹp.
Những điều sau đây có thể được xác định về con voi:”, Con voi có màu tím.
“Nếu Bob xấu và tím, thì Bob thật đáng sợ.
Nếu Bob có màu đỏ, thì Bob mạnh mẽ.
Nếu Bob còn trẻ, thì Bob là màu xanh lá cây.
Nếu Bob thông minh hay già, thì Bob buồn.
Nếu Bob nhỏ, thì Bob rất nhanh.
Sự thật:
Bob lạnh lùng và trẻ trung.
Những điều sau đây có thể được xác định về Bob:”, Bob có màu xanh lá cây.
“Nếu một con sóc tốt hay nhỏ, thì con sóc lớn.
Nếu một con sóc lạnh, thì con sóc chậm.
Nếu một con sóc có màu xanh lá cây, thì con sóc mềm.
Nếu một con sóc nhàm chán và yếu đuối, thì con sóc buồn.
Nếu một con sóc xấu, thì con sóc có màu tím.
Sự thật:
Con sóc yếu và sạch sẽ.
Những điều sau đây có thể được xác định về con sóc:”, Không có gì.
“Nếu Alice xấu, thì Alice nhỏ bé.
Nếu Alice đã già, thì Alice thật xinh đẹp.
Nếu Alice có màu xanh lá cây, thì Alice thật nhàm chán.
Nếu Alice to và tròn, thì Alice sạch sẽ.
Nếu Alice có màu tím, thì Alice yếu.
Sự thật:
Alice đã già và tròn trịa.
Những điều sau đây có thể được xác định về Alice:”, Alice rất đẹp.
“Nếu một con gấu lạnh, thì con gấu rất nhanh.
Nếu một con gấu yếu và buồn, thì con gấu nhỏ.
Nếu một con gấu nóng, thì con gấu mạnh mẽ.
Nếu một con gấu có màu tím, thì con gấu có màu xanh.
Nếu một con gấu chậm hoặc đỏ, thì gấu mềm.
Sự thật:
Con gấu chậm chạp và đáng sợ.
Những điều sau đây có thể được xác định về con gấu:”, Con gấu mềm.
“Nếu một bông hoa hướng dương già hoặc mạnh, thì hoa hướng dương có hình tròn.
Nếu một bông hoa hướng dương đẹp, thì hoa hướng dương là xấu.
Nếu một bông hoa hướng dương lớn, thì hoa hướng dương lạnh.
Nếu một bông hoa hướng dương nóng và nhỏ, thì hướng dương mềm.
Nếu một bông hoa hướng dương yếu và nhàm chán, thì hoa hướng dương thật đáng sợ.
Sự thật:
Hoa hướng dương mạnh và xấu.
Những điều sau đây có thể được xác định về hoa hướng dương:”, Hoa hướng dương tròn.
“Nếu một cây anh túc có màu xanh và non, thì cây anh túc lớn.
Nếu một cây anh túc là tốt, thì cây anh túc rất nhanh.
Nếu một cây anh túc nóng, thì cây anh túc có màu tím.
Nếu một cây anh túc đáng sợ và chậm chạp, thì cây anh túc mềm.
Nếu một cây anh túc hạnh phúc hay xấu, thì cây anh túc rất mạnh.
Sự thật:
Cây anh túc nóng và xấu.
Những điều sau đây có thể được xác định về cây anh túc:”, Cây anh túc có màu tím và mạnh mẽ.
“Nếu một con thỏ còn nhỏ hoặc nhanh, thì thỏ mềm.
Nếu một con thỏ mạnh và yếu, thì thỏ chậm.
Nếu một con thỏ nhàm chán, thì con thỏ lớn.
Nếu một con thỏ thông minh hoặc hạnh phúc, thì thỏ là xấu.
Nếu một con thỏ tròn, thì thỏ có màu đỏ.
Sự thật:
Con thỏ to và màu xanh.
Những điều sau đây có thể được xác định về con thỏ:”, Không có gì.
“Nếu một con gấu trúc yếu, thì gấu trúc nóng.
Nếu một con gấu trúc lớn và trẻ, thì gấu trúc nhỏ.
Nếu một con gấu trúc có màu tím, thì gấu trúc là nhàm chán.
Nếu một con gấu trúc đẹp, thì gấu trúc đang hạnh phúc.
Nếu một con gấu trúc có màu xanh lá cây hoặc sạch sẽ, thì gấu trúc buồn.
Sự thật:
Gấu trúc có màu tím và xanh lá cây.
Những điều sau đây có thể được xác định về gấu trúc:”, Gấu trúc nhàm chán và buồn bã.
“Nếu một con sóc nóng và thông minh, thì con sóc có màu tím.
Nếu một con sóc sạch sẽ, thì con sóc chậm.
Nếu một con sóc có màu đỏ và nhanh, thì con sóc tròn.
Nếu một con sóc buồn hoặc nhỏ, thì con sóc đã già.
Nếu một con sóc tốt hoặc màu xanh, thì con sóc yếu.
Sự thật:
Con sóc chậm và lạnh.
Những điều sau đây có thể được xác định về con sóc:”, Không có gì.
“Nếu Bob xấu hay buồn, thì Bob sẽ hạnh phúc.
Nếu Bob nóng, thì Bob có màu xanh lá cây.
Nếu Bob xinh đẹp và sạch sẽ, thì Bob là người thông minh.
Nếu Bob yếu hay tốt, thì Bob thật đáng sợ.
Nếu Bob già hoặc tím, thì Bob mạnh mẽ.
Sự thật:
Bob yếu đuối và lạnh lùng.
Những điều sau đây có thể được xác định về Bob:”, Bob thật đáng sợ.
“Nếu một con gấu hạnh phúc, thì con gấu thật nhàm chán.
Nếu một con gấu sạch sẽ, thì con gấu có màu xanh.
Nếu một con gấu màu đỏ hoặc yếu, thì con gấu có màu tím.
Nếu một con gấu già, thì con gấu chậm.
Nếu một con gấu tốt và trẻ, thì con gấu nóng.
Sự thật:
Con gấu nhỏ và sạch sẽ.
Những điều sau đây có thể được xác định về con gấu:”, Con gấu có màu xanh lam.
“Nếu một con gấu mạnh mẽ, thì con gấu có màu đỏ.
Nếu một con gấu xấu hoặc lớn, thì con gấu mềm.
Nếu một con gấu còn non hoặc màu xanh, thì con gấu có màu xanh lá cây.
Nếu một con gấu nóng, thì con gấu rất đẹp.
Nếu một con gấu lạnh hoặc sạch, thì con gấu đã già.
Sự thật:
Con gấu đáng sợ và màu xanh.
Những điều sau đây có thể được xác định về con gấu:”, Con gấu có màu xanh lá cây.
“Nếu một con bò lạnh, thì con bò mềm.
Nếu một con bò sạch sẽ, thì con bò đã già.
Nếu một con bò thông minh, thì con bò còn trẻ.
Nếu một con bò tốt và yếu, thì con bò chậm.
Nếu một con bò nhanh hay nhỏ, thì con bò là xấu.
Sự thật:
Con bò sạch sẽ và đẹp.
Những điều sau đây có thể được xác định về con bò:”, Con bò đã già.
“Nếu một bông hoa hướng dương chậm và hạnh phúc, thì hoa hướng dương có màu xanh.
Nếu một bông hoa hướng dương thông minh, thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương buồn, thì hoa hướng dương là tốt.
Nếu một bông hoa hướng dương mềm và trẻ, thì hoa hướng dương nhỏ.
Nếu một bông hoa hướng dương nhanh, thì hoa hướng dương sạch sẽ.
Sự thật:
Hoa hướng dương nhanh và sạch.
Những điều sau đây có thể được xác định về hoa hướng dương:”, Không có gì.
“Nếu một con hươu cao cổ thông minh hay buồn bã, thì hươu cao cổ yếu đuối.
Nếu một con hươu cao cổ khỏe hay già, thì hươu cao cổ chậm.
Nếu một con hươu cao cổ có màu xanh lá cây, thì hươu cao cổ rất nhanh.
Nếu một con hươu cao cổ có màu đỏ và tím, thì hươu cao cổ sạch sẽ.
Nếu một con hươu cao cổ nhỏ và trẻ, thì hươu cao cổ rất đáng sợ.
Sự thật:
Con hươu cao cổ buồn và lạnh.
Những điều sau đây có thể được xác định về hươu cao cổ:”, Hươu cao cổ yếu.
“Nếu Frank buồn hay tròn trịa, thì Frank rất nhanh.
Nếu Frank đáng sợ hoặc hạnh phúc, thì Frank rất nóng bỏng.
Nếu Frank còn trẻ hay mạnh, thì Frank đã già.
Nếu Frank đỏ hoặc sạch, thì Frank là tốt.
Nếu Frank nhàm chán, thì Frank là màu xanh lá cây.
Sự thật:
Frank thật nhàm chán và sạch sẽ.
Những điều sau đây có thể được xác định về Frank:”, Frank tốt và xanh.
“Nếu một chú chó tốt và hạnh phúc, thì chó là người thông minh.
Nếu chó có màu xanh hoặc nhỏ, thì chó có hình tròn.
Nếu chó già và mềm, thì chó có màu tím.
Nếu một chú chó buồn và xanh, thì chó mạnh mẽ.
Nếu một chú chó sạch sẽ, thì chó sẽ nhàm chán.
Sự thật:
Chó tốt và mềm mại.
Những điều sau đây có thể được xác định về chú chó:”, Không có gì.
“Nếu một con voi chậm chạp, thì con voi hạnh phúc.
Nếu một con voi có màu xanh lá cây, thì con voi có màu tím.
Nếu một con voi nhanh hay buồn, thì con voi yếu.
Nếu một con voi đáng sợ, thì con voi nhỏ.
Nếu một con voi già và lớn, thì con voi nóng.
Sự thật:
Con voi chậm chạp và sạch sẽ.
Những điều sau đây có thể được xác định về con voi:”, Con voi hạnh phúc.
“Nếu Alice yếu, thì Alice là người tốt.
Nếu Alice đáng sợ và trẻ trung, thì Alice có màu đỏ.
Nếu Alice mềm mại, thì Alice mạnh mẽ.
Nếu Alice sạch sẽ và buồn bã, thì Alice lớn.
Nếu Alice xanh và nóng, thì Alice nhỏ bé.
Sự thật:
Alice xấu và tròn trịa.
Những điều sau đây có thể được xác định về Alice:”, Không có gì.
“Nếu Alice lớn, thì Alice rất thông minh.
Nếu Alice đáng sợ, thì Alice đã già.
Nếu Alice có màu xanh, thì Alice nóng.
Nếu Alice tốt và nhanh, thì Alice có màu đỏ.
Nếu Alice có màu tím hoặc lạnh, thì Alice còn trẻ.
Sự thật:
Alice xanh và buồn.
Những điều sau đây có thể được xác định về Alice:”, Alice nóng bỏng.
“Nếu một con thỏ đáng sợ, thì con thỏ nhỏ.
Nếu một con thỏ có màu xanh lá cây, thì thỏ mềm.
Nếu một con thỏ có màu tím, thì thỏ xấu.
Nếu một con thỏ thông minh và xinh đẹp, thì thỏ là tốt.
Nếu một con thỏ sạch sẽ hoặc mạnh mẽ, thì con thỏ lớn.
Sự thật:
Con thỏ lạnh lùng và đáng sợ.
Những điều sau đây có thể được xác định về con thỏ:”, Con thỏ nhỏ.
“Nếu một cái cây buồn hoặc nhàm chán, thì cây đang nóng.
Nếu một cây tròn, thì cây lớn.
Nếu một cái cây già và hạnh phúc, thì cây là tốt.
Nếu một cây nhỏ hoặc mềm, thì cây rất khỏe.
Nếu một cây xanh, thì cây nhanh.
Sự thật:
Cây xấu và nhàm chán.
Những điều sau đây có thể được xác định về cây:”, Cây nóng.
“Nếu một con nhím nhàm chán, thì con nhím có màu tím.
Nếu một con nhím thông minh hoặc xinh đẹp, thì con nhím chậm chạp.
Nếu một con nhím hạnh phúc hoặc sạch sẽ, thì con nhím mềm.
Nếu một con nhím nhỏ, thì con nhím là xấu.
Nếu một con nhím yếu và đáng sợ, thì con nhím có màu xanh.
Sự thật:
Con nhím mạnh mẽ và thông minh.
Những điều sau đây có thể được xác định về con nhím:”, Con nhím chậm chạp.
“Nếu Erin nhàm chán hoặc sạch sẽ, thì Erin có màu xanh lam.
Nếu Erin yếu hoặc mềm, thì Erin lạnh.
Nếu Erin có màu tím, thì Erin mạnh mẽ.
Nếu Erin xấu, thì Erin nóng bỏng.
Nếu Erin tốt, thì Erin hạnh phúc.
Sự thật:
Erin yếu đuối và xinh đẹp.
Những điều sau đây có thể được xác định về Erin:”, Erin lạnh lùng.
“Nếu Bob nhỏ bé hoặc nhàm chán, thì Bob là người lớn.
Nếu Bob hạnh phúc, thì Bob thật xinh đẹp.
Nếu Bob có màu tím và chậm, thì Bob lạnh.
Nếu Bob buồn hoặc xanh, thì Bob rất nhanh.
Nếu Bob tốt, thì Bob sạch sẽ.
Sự thật:
Bob có màu tím và nhỏ.
Những điều sau đây có thể được xác định về Bob:”, Bob rất lớn.
“Nếu một con bò nóng và trẻ, thì con bò thật đáng sợ.
Nếu một con bò già hoặc màu xanh, thì con bò có màu đỏ.
Nếu một con bò buồn, thì con bò chậm.
Nếu một con bò nhàm chán và xanh, thì con bò tròn.
Nếu một con bò hạnh phúc hoặc lạnh, thì con bò mềm.
Sự thật:
Con bò nhanh và xanh.
Những điều sau đây có thể được xác định về con bò:”, Con bò có màu đỏ.
“Nếu một con chuột nhỏ, thì con chuột sạch sẽ.
Nếu một con chuột có màu xanh lá cây, thì chuột có màu tím.
Nếu một con chuột xấu, thì chuột là thông minh.
Nếu một con chuột đáng sợ và lạnh lùng, thì con chuột buồn.
Nếu một con chuột nhàm chán và tròn, thì con chuột mạnh mẽ.
Sự thật:
Chuột xấu và nhanh.
Những điều sau đây có thể được xác định về chuột:”, Chuột thông minh.
“Nếu một chú chó yếu, thì chó nhỏ.
Nếu một chú chó hạnh phúc, thì chó còn nhỏ.
Nếu một chú chó mềm, thì chó sẽ nhàm chán.
Nếu một chú chó đẹp, thì chó có màu xanh.
Nếu chó có màu đỏ và tròn, thì chó mạnh mẽ.
Sự thật:
Chú chó nhanh và buồn.
Những điều sau đây có thể được xác định về chú chó:”, Không có gì.
