source,target
Rules: * Z X * * | X X * * Z * | * * * X Z | * Z * X * | Result: penguin penguin * * grape grape *,X X * * Z *
Rules: Z * X * | X Z * * | * * X Z | * Z * X | Result: * * rat peach horse,* * X Z
Rules: * = = X | = X = * X X | = * = X | = * X = | Result: = stork = * stork stork,= X = * X X
Rules: - Z = Y * Y | = Z Y - * | - Y Z = * | Z = - * Y | Result: - cobra = cobra * cobra,- Z = Y * Y
Rules: * X = Y | Y * X = | Y X = * | X * = Y | Result: buffalo blackberry rat = *,Y X = *
Rules: + X - | + X - | - X + | + X - X | Result: + blackberry - blackberry,+ X - X
Rules: Z + = X | + X = Z | Z + = X | = + Z X | Result: = + stork blueberry kiwi,= + Z X
Rules: - + Y | - + Y | - + Y | + Y Y - | Result: + pear pear -,+ Y Y -
Rules: Z + X + Y | Z + + X Y | Y X + Z + | Y + + X Z | Result: peach blueberry + horse +,Y X + Z +
Rules: X - Y = - | = - - Y X | - X = - Y | - X Y = - | Result: - buffalo pear = - watermelon,- X = - Y
Rules: = Z X Y + | Y X = Z + | X Y = + Z | Y X Z + = | Result: strawberry stork apple kiwi banana pear + =,Y X Z + =
Rules: Z + X - | Z - X + | - + X Z | X + - Z | Result: - + watermelon banana watermelon,- + X Z
Rules: - = X Y - | Y - = X - | - X - = Y | = - X - Y | Result: - = strawberry strawberry penguin kiwi -,- = X Y -
Rules: = - Y = Y Z | = - Z Y = | Z = - Y = | - = Y Z = | Result: = - penguin whale = penguin whale blueberry grape,= - Y = Y Z
Rules: Y = - + | = - Y + | = - Y + Y | + - Y = | Result: = - blueberry whale + blueberry whale,= - Y + Y
Rules: Y Y * - | - * Y | - * Y | * Y - | Result: rat rat * -,Y Y * -
Rules: X + - Y Y * | * + Y - X | + * - X Y | X + - * Y | Result: penguin + - blackberry blackberry *,X + - Y Y *
Rules: Y + + X + | Y + + X + | Y + + + X | + + X + X Y | Result: + + banana buffalo + banana buffalo blackberry grape,+ + X + X Y
Rules: + Z + Z | Z + + | Z + + | + Z + | Result: + cobra stork + cobra stork,+ Z + Z
Rules: + X - Y - | - Y + X - | X Y - - + | - + X - Y | Result: whale seal whale - - +,X Y - - +
Rules: + Z + Z * Z | + Z * + | Z * + + | + * + Z | Result: + banana + banana * banana,+ Z + Z * Z
Rules: * = Z | * Z = Z | Z = * | * Z = | Result: * cobra rat = cobra rat,* Z = Z
Rules: * + X X - | * + X - | X - + * | - + X * | Result: * + rat peach rat peach -,* + X X -
Rules: X Z * - | X - Z * | X - * Z | - X * Z | Result: watermelon - * penguin,X - * Z
Rules: + = Y X * | = * X Y + | * + X Y = | * + Y X = | Result: * + watermelon kiwi blueberry =,* + X Y =
Rules: X Y = * | X Y * = | = X Y * X | Y * X = | Result: = penguin horse buffalo seal * penguin horse,= X Y * X
Rules: Y - X Z = | Z = - Y X | = X Y Z - | Z X Y - = | Result: cobra - whale blueberry strawberry =,Y - X Z =
Rules: * X * Z | * * Z X | * Z * X | Z * * X | Result: * buffalo * horse,* Z * X
Rules: X = Y * | Y = * X | = Y X * | = * Y X | Result: = grape strawberry shark *,= Y X *
Rules: Z * X - | Z * X - | * X - Z | X * Z Z - | Result: buffalo * strawberry shark strawberry shark -,X * Z Z -
Rules: = Y Y Z = - | - = Z = Y | Z = - Y = | Z Y - = = | Result: = whale banana whale banana horse shark = -,= Y Y Z = -
Rules: * Y = + | * Y = Y + | Y * + = | + Y * = | Result: * kiwi = kiwi +,* Y = Y +
Rules: + Z X + | + + X Z | X + + Z | Z + X + | Result: banana + + blackberry,X + + Z
Rules: X + Y * | X * + Y | Y X * + | * + Y X Y | Result: * + shark eagle watermelon shark,* + Y X Y
Rules: Z * X * = | * = * Z X | = Z * X * | * Z * = X | Result: * blackberry * = blackberry peach,* Z * = X
Rules: * - X Z | X Z - * | X X Z * - | Z * X - | Result: watermelon watermelon zebra blueberry * -,X X Z * -
Rules: - Z Y = | - Y = Z | Z - Y = | Z Y - = | Result: - buffalo zebra = rat,- Y = Z
Rules: + Z = X - | X = Z + - | Z + = - X | Z X = + - | Result: eagle + = - watermelon horse,Z + = - X
Rules: + = - Y X | - X = + Y | Y - + X = | = Y X - + | Result: = blueberry cobra watermelon - +,= Y X - +
Rules: = Z X * | Z = X X * | * = X Z | * Z X = | Result: pear kiwi = peach peach *,Z = X X *
Rules: + = X Y Z | Z X + Y = | Y = Z X + | = + Z Y X | Result: watermelon blueberry + apple eagle =,Z X + Y =
Rules: - Y - X * | - X * - Y | * Y X - - | X Y * - X - | Result: whale penguin horse apple * - whale penguin -,X Y * - X -
Rules: Y + = Z + X | Y X + Z = + | Z X + = Y + | + X + = Y Z | Result: zebra + = shark + peach,Y + = Z + X
Rules: - Y = * Z | - Y Z * = | - Y * = Z | - * Z Y = | Result: - strawberry = * blueberry,- Y = * Z
Rules: + = + X X X | X + = + | X + = + | X + + = | Result: + = + strawberry strawberry strawberry,+ = + X X X
Rules: Z + - X | + X - Z | Z X + - | Z + X X - | Result: blueberry eagle + eagle penguin eagle penguin -,Z + X X -
Rules: = Z - + Y | Z = + Y - | + Y Z - = | Y - Z + = | Result: rat kiwi = + apple -,Z = + Y -
Rules: Y X Y + - | X - + Y | X + Y - | X - + Y | Result: apple cobra rat apple cobra + -,Y X Y + -
Rules: - X Z = * | Z X * - = X | * - X = Z | = * - X Z | Result: rat pear * - = pear,Z X * - = X
Rules: + X + | X + + | X + X + | + + X | Result: stork + stork +,X + X +
Rules: Y X * * - | - * X Y * | - Y X X * * | * * X - Y | Result: - stork strawberry strawberry * *,- Y X X * *
Rules: Y + - = Z Z | Z = + - Y | Z + = Y - | Y = Z + - | Result: horse penguin + - = buffalo watermelon buffalo watermelon,Y + - = Z Z
Rules: + Y = * Z | = * Y + Z | = + Z * Y Y | + Y = Z * | Result: = + buffalo zebra * peach watermelon peach watermelon,= + Z * Y Y
Rules: * + Y * | * * Y + | Y * * + | * + Y * Y | Result: * + seal blackberry * seal blackberry,* + Y * Y
Rules: Y Z - + | + Y - Z | + - Y Z | + Y - Z | Result: eagle cobra lion - +,Y Z - +
Rules: Z = X - * | * - Z X = | - Z * = X | Z * = X - | Result: * - peach buffalo buffalo eagle =,* - Z X =
Rules: = + X Y | Y X = X + | Y + X = | Y = X + | Result: lion eagle zebra = eagle zebra +,Y X = X +
Rules: * - Y Z - | Y Z - Y - * | Z - * Y - | - * Y - Z | Result: buffalo blackberry seal - buffalo blackberry - *,Y Z - Y - *
Rules: * Z = X | * = Z X | Z * X = | = Z * X | Result: * shark eagle = buffalo lion,* Z = X
Rules: Y Z = - | Z Y - = | Z Y - = | = Z - Y | Result: blueberry lion horse - =,Z Y - =
Rules: * + Z X * | X * Z + * | Z X + * * | * Z + * X | Result: * + whale whale zebra peach *,* + Z X *
Rules: Z + + | + Z Z + | + Z + | + + Z | Result: + stork stork +,+ Z Z +
Rules: X - * Y Z | * - X Y Z | * - Z X Y | Z X - * Y | Result: * - kiwi eagle banana seal,* - X Y Z
Rules: + Z + X | Z + X + | + Z X + Z | + X Z + | Result: + blackberry rat apple banana + blackberry rat,+ Z X + Z
Rules: Y Z X - + | - + Y X Z | Z X + Y - | X Y + - Z | Result: rat peach watermelon peach + blackberry -,Z X + Y -
Rules: * Z = | Z = * Z | = Z * | * = Z | Result: eagle = * eagle,Z = * Z
Rules: + X + Z Y | + Z + Y X | X Z + Y + | + + X Y Z | Result: + stork + cobra banana,+ X + Z Y
Rules: - Z X + Y = | Y X - + Z = | + = - Z Y X | + = - X Z Y | Result: + = - blackberry buffalo shark watermelon blackberry,+ = - X Z Y
Rules: Z Y - = * | Z - * Y = | * Y Z - = | Y Y = - Z * | Result: grape grape = - buffalo blackberry *,Y Y = - Z *
Rules: X + * + | X + * + | X * + X + | X + + * | Result: buffalo pear * + buffalo pear +,X * + X +
Rules: Y Y * X + | Y X + * | + Y * X | Y + * X | Result: peach peach * shark +,Y Y * X +
Rules: X * + + Z X | Z + + X * | X Z + + * | Z + * + X | Result: blackberry * + + lion strawberry blackberry,X * + + Z X
Rules: Z + = X = | Z + X = = | = X Z X = + | + Z = X = | Result: = blackberry seal blackberry = +,= X Z X = +
Rules: * X Y + | + X Y * | X X Y * + | X Y * + | Result: blackberry apple blackberry apple banana * +,X X Y * +
Rules: Y X * * = | X Y = * * | * X = Y Y * | X * * = Y | Result: * cobra watermelon = banana banana *,* X = Y Y *
Rules: Z - + = | = Z - + | = - + Z | = Z Z + - | Result: = pear peach pear peach + -,= Z Z + -
Rules: = Y X - | Y - X = | X = - Y | - = Y X | Result: banana blueberry = - whale,X = - Y
Rules: = Z X Y * | * X = Z Y | X = Z Y * | Z * = X Y | Result: horse * = lion whale,Z * = X Y
Rules: X * Y + | * Y + X | * Y + X | * + X Y | Result: seal * shark +,X * Y +
Rules: Z Y - - | Y Z - - | - Z - Y | Z - Y - | Result: - zebra kiwi - kiwi penguin,- Z - Y
Rules: X - = = | = - = X | X X = = - X | - = X = | Result: penguin penguin = = - penguin,X X = = - X
Rules: Z X + + | Z + + X | + X + Z | Z + + X | Result: eagle zebra apple + +,Z X + +
Rules: + = Z | Z = + Z | + = Z | = Z + | Result: buffalo cobra = + buffalo cobra,Z = + Z
Rules: X - - = Z Y | X Y Z - - = | - X - Z Y = | - Y - X Z = | Result: apple seal - - = peach peach cobra blueberry,X - - = Z Y
Rules: - - Y X Z | - - Z X Y | Z Y - X - | Y X - Z - | Result: watermelon kiwi horse - pear -,Y X - Z -
Rules: = Y - X | = Y X - | Y = X - | X X Y - = | Result: horse watermelon horse watermelon peach - =,X X Y - =
Rules: Y Z = + Z * | * = Y + Z | Z = * Y + | + * Y = Z | Result: blackberry buffalo = + buffalo *,Y Z = + Z *
Rules: - - X Z | Z - - X | Z - - X | - X Z - | Result: penguin zebra - - peach rat,Z - - X
Rules: Z * = Z X | = X * Z | = Z * X | = Z X * | Result: apple * = apple kiwi,Z * = Z X
Rules: Z - X + - | Z - X - + | - X - X + Z | - X Z + - | Result: - rat penguin - rat penguin + pear watermelon,- X - X + Z
Rules: = + Y X | X + = Y | = Y X + | Y = X + | Result: seal + = zebra cobra,X + = Y
Rules: X * Z + | X + * Z | * + X Z | X Z Z * + | Result: shark banana penguin penguin * +,X Z Z * +
Rules: Y * X - | - * X Y | X Y X - * | X * Y - | Result: whale peach watermelon penguin whale peach - *,X Y X - *
Rules: - Y X + | + - Y X | - Y + X | X + Y - | Result: + - pear pear banana,+ - Y X
Rules: = X * | X * = | * X = | X = * X X | Result: seal = * seal seal,X = * X X
Rules: X * = Y | X = * Y | = Y * X | = * Y X | Result: pear lion * = eagle blackberry,X * = Y
Rules: * - * Y Z | * Y Z - * | Y Z * - * | * * Z Y - | Result: * - * banana cobra,* - * Y Z
Rules: Z = X + * Y | Y X Z + = * | * Y Z X + = | * X Y Z + = | Result: * watermelon whale eagle penguin + =,* Y Z X + =
Rules: * Z * | Z Z * * | * * Z | * Z * | Result: peach whale peach whale * *,Z Z * *
Rules: - Y - Z | Y - - Z | - - Z Y | Y Z - - | Result: apple shark - - stork,Y - - Z
Rules: = Z * Y | Y * Z = | = Z * Y | Z Y * = | Result: = rat eagle * eagle,= Z * Y
Rules: Y * - Z | - * Z Y | Y - Z * | Y - * Z | Result: seal * - grape,Y * - Z
Rules: * - Y + X | Y - + X * | * + - X Y | + X Y * - | Result: * + - peach horse horse,* + - X Y
Rules: = X Z - | Z - = X | = - Z X | Z = - X | Result: = - strawberry whale strawberry,= - Z X
Rules: - + X * Z | - + X * Z | * Z - X + | * + X Z - | Result: * horse stork - stork penguin +,* Z - X +
Rules: + X * Z | Z X * + | Z X * + X | * + X Z | Result: seal lion watermelon * + watermelon,Z X * + X
Rules: Y Y - = * | Y = - * | * - Y = | - = * Y | Result: zebra zebra - = *,Y Y - = *
Rules: * Z - * Y | Y * - Z * | - Z Y * * | * Y * - Z | Result: - whale rat shark kiwi * *,- Z Y * *
Rules: + + X Y | X + + Y | + Y + X | Y X + + | Result: + + seal banana grape,+ + X Y
Rules: - Z Y + + | - Y Z + Z + | Z + + Y - | + + - Y Z | Result: - kiwi banana + banana +,- Y Z + Z +
Rules: = Y X * | Y * X = | X = Y * | = Y X * | Result: = whale zebra *,= Y X *
Rules: Y + = X Z = | X = Y Z = + | = Z Y X = + | + Z Y = = X | Result: pear = banana watermelon grape lion = +,X = Y Z = +
Rules: Z * - Z X - | X - Z * - | - X * Z - | X - - * Z | Result: strawberry blackberry * - strawberry blackberry horse banana -,Z * - Z X -
Rules: * = Z + X | * = Z X + | X = + Z * | = + * X Z | Result: * = banana + horse stork,* = Z + X
Rules: = X * Z | Z * = X | = * X Z Z | X * = Z | Result: = * whale pear pear,= * X Z Z
Rules: - Y - - X | - Y Y X - - | - - Y X - | X - - - Y | Result: - apple whale apple whale zebra - -,- Y Y X - -
Rules: * Z Y + | Y * Z + | Z + Y * | + * Z Y | Result: + * seal horse shark,+ * Z Y
Rules: + Z Z + + | + Z + + | + + + Z | + + + Z | Result: + strawberry shark strawberry shark + +,+ Z Z + +
Rules: = Y Z - = | = - = Z Y | = Z = - Y | = = Y Z - | Result: = kiwi = - blueberry,= Z = - Y
Rules: X Z + = = | X = = + Z | X = + Z = | + Z X = X = | Result: + seal buffalo penguin = penguin =,+ Z X = X =
Rules: Z = * | = * Z Z | * = Z | Z * = | Result: = * cobra cobra,= * Z Z
Rules: * Y Y + * Y | * * + Y | Y + * * | * * Y + | Result: * shark shark + * shark,* Y Y + * Y
Rules: - X Z - = | - = Z - X | Z X - = - | Z - X Z = - | Result: watermelon - shark zebra watermelon = -,Z - X Z = -
Rules: X + * Y | X Y + * | Y + X * | Y + X * | Result: peach + * rat,X + * Y
Rules: = Y Z = | = Y Z = | = = Z Y Z | Z = Y = | Result: = = strawberry blackberry strawberry,= = Z Y Z
Rules: - Z Y Y * - | Z Y - - * | - Z * Y - | - Z - Y * | Result: - strawberry rat rat * -,- Z Y Y * -
Rules: - = = Y Z | Z Y Y = - = | = Y Z - = | Z - = Y = | Result: kiwi stork stork = - =,Z Y Y = - =
Rules: - = Y Y | Y = - | - = Y | Y - = | Result: - = blueberry buffalo blueberry buffalo,- = Y Y
Rules: Z = X - + | Z X + - X = | = - + X Z | X + Z = - | Result: cobra pear + - pear =,Z X + - X =
Rules: + - Z | + Z Z - | - + Z | - Z + | Result: + pear pear -,+ Z Z -
Rules: X - + Z | - X Z + | - X Z + | - + Z X | Result: strawberry - + penguin,X - + Z
Rules: + + X Z + | + + X Z + | + + Z + X | X Z + + + Z | Result: shark strawberry apple + + + strawberry apple,X Z + + + Z
Rules: = - + X | + = X - | + - = X | = X + X - | Result: = banana pear + banana pear -,= X + X -
Rules: X + * Z | + X * Z | Z + X * | * X + Z | Result: kiwi stork + * stork,X + * Z
Rules: + Y = X - | = - Y + X | - = Y X + | = Y + X - | Result: = - penguin + penguin,= - Y + X
Rules: X Y * X + | + * Y X | Y X * + | * + X Y | Result: horse peach banana * horse +,X Y * X +
Rules: Z - X * + | Z X X * - + | - Z X * + | * - X + Z | Result: penguin buffalo lion buffalo lion * - +,Z X X * - +
Rules: Y * * X = Z | Y * X Z = * | * * Z X = Y | X * Z = Y * | Result: penguin stork * penguin strawberry zebra = *,Y * X Z = *
Rules: * = Z X | X Z * = | * Z = X | Z X = * | Result: cobra stork lion * =,X Z * =
Rules: * Z X + = | * Z X Z = + | = Z X * + | * X = Z + | Result: * lion blackberry lion = +,* Z X Z = +
Rules: - - Y X * | - X X * Y - | * Y X - - | - X * Y - | Result: - zebra zebra * cobra -,- X X * Y -
Rules: Z + * = X | + = * Z X | + = * X Z | + Z * = X X | Result: + penguin shark * = apple rat apple rat,+ Z * = X X
Rules: Y Z = = Z | Z Y = = | Z = = Y | = Y = Z | Result: grape whale pear kiwi = = pear kiwi,Y Z = = Z
Rules: Y + X * | Y + * X | * Y X + | X + Y Y * | Result: blueberry + horse horse *,X + Y Y *
Rules: Y Z = - | = - Y Z | Z = - Y | Y - = Z | Result: penguin - = banana banana,Y - = Z
Rules: Z * + Y X * | Z * * Y X + | Z Y + X * * | Z X Y * + * | Result: cobra shark seal buffalo blueberry * + *,Z X Y * + *
Rules: X Y = * | Y X * = | Y X = X * | * = X Y | Result: apple watermelon strawberry = watermelon strawberry *,Y X = X *
Rules: X Y + = - | Y - X Y + = | Y = X - + | - = Y X + | Result: blueberry - banana blueberry + =,Y - X Y + =
Rules: * Y * X X | X * Y * | * X Y * | Y * X * | Result: * whale pear * horse horse,* Y * X X
Rules: Y = - = X | = - X Y = | Y X = = - | - = = X Y | Result: = - blackberry buffalo lion rat =,= - X Y =
Rules: X - = Z = | X - = Z = | Z X = - = | - X = Z = | Result: - zebra zebra = whale =,- X = Z =
Rules: Y X = * | Y X X * = | Y = X * | X = * Y | Result: buffalo strawberry strawberry * =,Y X X * =
Rules: X = Y - = | - = = Y X | - = = Y X | = - X = Y | Result: = - penguin stork = penguin blackberry,= - X = Y
Rules: + * Y X X | + * Y X | Y + * X | * + X Y | Result: + * pear shark shark,+ * Y X X
Rules: X Z Y * = - | - Z Y X = * | * = - X Z Y | * X - Z Y = | Result: seal apple kiwi * = -,X Z Y * = -
Rules: Y * = - X | = * Y X - | * X = Y - | * - = X Y Y | Result: * - = zebra whale whale,* - = X Y Y
Rules: * = Z * Y | Z = * * Z Y | Z * = * Y | Y * = Z * | Result: penguin cobra = * * penguin cobra peach,Z = * * Z Y
Rules: - = Y Z X | - Y = X Z | = - Y Z X | Y = - X Z | Result: - horse rat = pear stork apple,- Y = X Z
Rules: - + Y X | + Y - Y X | X Y - + | X + Y - | Result: + lion - lion banana rat,+ Y - Y X
Rules: Z X * - * | * Z * - X | - * * X Z Z | * Z * - X | Result: - * * whale peach stork peach stork,- * * X Z Z
Rules: * X Z = Y | X Z = Y * | = Z Y * X | Y * X = Z | Result: kiwi blackberry blackberry = grape *,X Z = Y *
Rules: + * = Z | + * = Z | * Z + = | = Z + * Z | Result: = kiwi + * kiwi,= Z + * Z
Rules: X - = Y | - X Y = | - Y X = | - = Y X | Result: - = stork kiwi kiwi grape,- = Y X
Rules: - Z X - | Z X - Z - | - X - Z | - X Z - | Result: eagle shark eagle watermelon - eagle shark -,Z X - Z -
Rules: - Y + Z | + Z Y - | + Y Z - | + - Y Z | Result: + horse buffalo shark -,+ Z Y -
Rules: Y = + - Z | + Z = Y - | + = Y Z Y - | + Z Y - = | Result: + = horse blackberry horse -,+ = Y Z Y -
Rules: X = Y - Z | Y X - = Z | Z - X Y = | Z = - X Y | Result: rat penguin - = whale,Y X - = Z
Rules: X * X - = X | = * - X | * = X - | - X = * | Result: seal shark * seal shark - = seal shark,X * X - = X
Rules: * Z - Y * | Z * Y - * | * Y * Z - | Y - Z * * | Result: * shark - apple *,* Z - Y *
Rules: * Z = | = Z * Z | = * Z | Z = * | Result: = kiwi * kiwi,= Z * Z
Rules: X - Z Y * | * X - Y Z | Y - Z * X | Z * - X Y | Result: cobra - lion horse blackberry *,X - Z Y *
Rules: X = Y + Z | Z = Y + X | X Y = + Z | + Z Y X = | Result: apple strawberry = + cobra,X Y = + Z
Rules: Z X - - - | X - Z - - | Z X - - - | - - Z - X | Result: blueberry blueberry - banana penguin - -,X - Z - -
Rules: Z = * Y = | * = Y Z = Y | = Z Y * = | * Z Y = = | Result: * = apple grape = apple,* = Y Z = Y
Rules: + + Y | + Y + | Y + + | Y + + Y | Result: kiwi cobra + + kiwi cobra,Y + + Y
Rules: Y - X = * Y | = Y X - * | Y - = * X | = * X Y - | Result: buffalo - cobra strawberry = * buffalo,Y - X = * Y
Rules: - Z = | = - Z Z | Z - = | Z - = | Result: = - horse horse,= - Z Z
Rules: Z = = + X | = + Z X = | + Z = = X | = = + X Z | Result: + shark = = buffalo kiwi,+ Z = = X
Rules: Y * + Z | Z + Y * Z | Y * + Z | Z + * Y | Result: whale + horse pear * whale,Z + Y * Z
Rules: + * X Y | Y * + X | X + * Y | Y * X + | Result: + * grape watermelon blackberry buffalo,+ * X Y
Rules: - = Z + | Z Z + = - | + = Z - | - + = Z | Result: cobra cobra + = -,Z Z + = -
Rules: X - Y Z * - | Y X - * - Z | Z - Y - * X | X Z - Y * - | Result: stork penguin - * - strawberry strawberry,Y X - * - Z
Rules: * X - - | X X * - - X | * X - - | - * - X | Result: blackberry blackberry * - - blackberry,X X * - - X
Rules: + Z * * X Y | * Y Z * X + | X * + Z Y * | + Y X Z * * | Result: + eagle rat eagle zebra * *,+ Y X Z * *
Rules: = Z Y X = | Y = = X Z | X = = Z Y | X = = Y Z | Result: kiwi = = apple kiwi,X = = Y Z
Rules: - X + Y | X + Y - | X + Y X - | - + Y X | Result: pear kiwi + watermelon pear pear kiwi -,X + Y X -
Rules: Z Z * + - | Z * + - | + * Z - | Z * - + | Result: buffalo buffalo * + -,Z Z * + -
Rules: = - Z X + | X Z - = + | + X Z - Z = | - = X + Z | Result: + peach penguin buffalo - buffalo =,+ X Z - Z =
Rules: Y - = | Y = Y - | = - Y | = Y - | Result: peach = peach -,Y = Y -
Rules: = + Z X | X Z + = | X Z = + | + Z = X | Result: buffalo cobra = +,X Z = +
Rules: Z + = | = Z + | Z = Z + | Z = + | Result: blueberry = blueberry +,Z = Z +
Rules: - Y = X | - X = Y | X Y = - | = X Y - | Result: - apple = horse seal,- Y = X
Rules: * = X Y + | * X + = Y | + * Y X = | * + X = Y | Result: * + horse stork = blackberry,* + X = Y
Rules: * X Z = - | X Z = - * | - * X Z = | Z X - = Z * | Result: horse blueberry - = horse *,Z X - = Z *
Rules: Y * Z * | Z * Z * Y | * * Z Y | Y * * Z | Result: stork * stork * lion blackberry,Z * Z * Y
Rules: Y + + X | X Y + + | X Y + + | + X + Y | Result: stork seal banana + +,X Y + +
Rules: - * Z | * - Z | - * Z Z | Z - * | Result: - * blueberry cobra blueberry cobra,- * Z Z
Rules: Y * Z + | + Y Z * | Z + * Y | * Y Y + Z | Result: * penguin banana penguin banana + rat buffalo,* Y Y + Z
Rules: Y * * = | * Y * = Y | * Y * = | = Y * * | Result: * rat blackberry * = rat blackberry,* Y * = Y
Rules: - Z + Y X | - Z X + Y | X + Z Y - | + Y Z X - | Result: seal kiwi + zebra lion blueberry -,X + Z Y -
Rules: - + Y Y Y | + Y - | + Y - | Y - + | Result: - + seal grape seal grape seal grape,- + Y Y Y
Rules: Z * * Y | Z Y * * | Y * * Z | * * Z Y | Result: stork * * pear,Z * * Y
Rules: X = * Y | Y * = X | * = Y X | = * Y X | Result: blackberry rat = * watermelon whale,X = * Y
Rules: X + Y + = | + Y = X + | Y + + X = | = X Y + + | Result: grape + buffalo + =,X + Y + =
