source,target
Quy tắc: Y * * * Z | Z * Y * * | Z * * Y * | Z * Y * * | Kết quả: rắn hổ mang * * ngựa vằn nho *,Z * * Y *
Quy tắc: = = Y + X | X = Y + = | Y = = X + | X = X Y = + | Kết quả: cá voi cánh cụt = trâu cá voi cánh cụt = +,X = X Y = +
Quy tắc: X * Z X - | X - Z * | Z X * - | * X - Z | Kết quả: chuột * chuột dưa hấu -,X * Z X -
Quy tắc: Y Z + * | Y + Z Y * | * Z + Y | + * Z Y | Kết quả: táo + táo dâu *,Y + Z Y *
Quy tắc: X Z * + - | * + Z X - | X Z - Z * + | X Z * - + | Kết quả: rắn hổ mang cá voi nho - cá voi * +,X Z - Z * +
Quy tắc: X = Z + * | Z = + X * | * X = + Z | + X * = Z | Kết quả: * dưa hấu chuối = + rắn hổ mang,* X = + Z
Quy tắc: * * Y + Z | + * * Y Z | * Z + * Y | + * * Z Y Z | Kết quả: + * * trâu sư tử trâu,+ * * Z Y Z
Quy tắc: Y X * + * | X * + * Y | * X * + Y | * + Y * X | Kết quả: chuột cò * + * ngựa hổ mang,X * + * Y
Quy tắc: Y * X Z = * | * X Z = * Y | Y X = * Z * | Y X = * * Z | Kết quả: lê * dưa hấu = *,Y * X Z = *
Quy tắc: Z = = Y | Y Z = = | = Z Y = | Y Z = = | Kết quả: = trâu lê =,= Z Y =
Quy tắc: - * Y * Z | * Y * Z - | - * * Y Z | Z - * Z Y * | Kết quả: con dấu - * con dấu blackberry blackberry *,Z - * Z Y *
Quy tắc: * X Z + Y | X * Z + Y | * Z X Y + | X Y + * Z | Kết quả: * Đại bàng đại bàng chuột đại bàng +,* Z X Y +
Quy tắc: Y - * + X | - X Y * + | X * + Y - | Y + - * X | Kết quả: kiwi dâu tây - * + chuột,Y - * + X
Quy tắc: Z + Z + | + Z + | + Z + | + + Z | Kết quả: chuối cá voi + chuối cá voi +,Z + Z +
Quy tắc: = + Y - X | X = - + Y | - + Y = X | - + X Y = | Kết quả: - + Rắn hổ mang việt quất đại bàng việt quất =,- + X Y =
Quy tắc: Z * * X | Z X * Z * | X Z * * | Z X * * | Kết quả: chuột táo cò * cò táo *,Z X * Z *
Quy tắc: + Z Y = * | * Y = + Z | Y * Z + = | = Y Y + * Z | Kết quả: = đại bàng đại bàng + * chim cánh cụt nho,= Y Y + * Z
Quy tắc: = + X * Y | * Y X = + | + = Y X * | X * + = Y | Kết quả: ngựa vằn * + = kiwi cá voi,X * + = Y
Quy tắc: * + Y X | + X * Y | X + * Y | X * Y + | Kết quả: đào ngựa vằn + * dâu đen,X + * Y
Quy tắc: = Z * Z Z * | * * = Z | = * * Z | * = * Z | Kết quả: = lê * lê *,= Z * Z Z *
Quy tắc: Z + Y = + | + Z + Y = | Z = + + Y | Z + = + Y | Kết quả: chim cánh cụt táo + quả việt quất lê = +,Z + Y = +
Quy tắc: X Z = * | X * = Z | Z = X * | * = X Z | Kết quả: ngựa vằn * = trâu cá mập,X * = Z
Quy tắc: - Y + | - + Y | - + Y Y | Y + - | Kết quả: - + ngựa vằn rắn hổ mang ngựa vằn,- + Y Y
Quy tắc: + Y * X * | * * X Y + | Y X * * Y + | + * Y X * | Kết quả: trâu dâu cá mập * * dâu cá mập +,Y X * * Y +
Quy tắc: * Y * | * Y * | * * Y | * Y * Y | Kết quả: * chuột táo * chuột táo,* Y * Y
Quy tắc: = = Y X + | Y X = = + | + Y X = = | Y X X = + = | Kết quả: sư tử dâu tây = + =,Y X X = + =
Quy tắc: - * Y Z * | Y Z * - * | - * * Z Y | * Z * Y - | Kết quả: - * Kiwi Shark Horse Strawberry *,- * Y Z *
Quy tắc: X * = Z | = * Z X | Z = X * | = * X Z | Kết quả: = * đại bàng rắn hổ mang chuột,= * Z X
Quy tắc: X Y Y - = | X - = Y | X = Y - | - X Y = | Kết quả: chuột dưa hấu nho chuột dưa hấu - =,X Y Y - =
Quy tắc: * Z Y * | Z Y * * | * Y Z * | Y Z * * | Kết quả: * trâu dâu đen *,* Z Y *
Quy tắc: Y = - Z | Z = - Y | Z Y - = | Z = - Y | Kết quả: nho đại bàng = - táo blackberry,Z = - Y
Quy tắc: X + + | X + X + | + + X | X + + | Kết quả: blackberry + blackberry +,X + X +
Quy tắc: = Z = + Y | Z = = Y + | = Z + = Y | = Z = Y + | Kết quả: chim cánh cụt = = cá voi +,Z = = Y +
Quy tắc: = Z * X - | X Z * X = - | = Z * X - | X - = Z * | Kết quả: rắn hổ mang cá mập * cá mập = -,X Z * X = -
Quy tắc: - * = X | X * X - X = | * - = X | = * - X | Kết quả: ngựa vằn * ngựa vằn - ngựa vằn =,X * X - X =
Quy tắc: * Z - * Z | Z - * * | Z * * - | Z - * * | Kết quả: * ngựa - * ngựa,* Z - * Z
Quy tắc: = Y * X * | Y * X = * | Y * X = * | Y X = * * | Kết quả: = blackberry * nho đại bàng *,= Y * X *
Quy tắc: * = Y Y = | * = Y = | Y * = = | * = Y = | Kết quả: * = trâu =,* = Y Y =
Quy tắc: X - + Z | + Z X - | X + Z - | Z + X - | Kết quả: nho đào + ngựa vằn việt quất -,Z + X -
Quy tắc: = = X Z | Z = = X | = = Z X | Z = X = | Kết quả: ngựa vằn = đào cò =,Z = X =
Quy tắc: Y = = Z Y | = = Y Z | Y = Z = | = Z = Y | Kết quả: việt quất = = việt quất cá voi,Y = = Z Y
Quy tắc: = X Z - = | Z = - = X | X = = Z Z - | = - X = Z | Kết quả: chuối = = sư tử sư tử -,X = = Z Z -
Quy tắc: - X + Z | Z X + - Z | X Z - + | + X Z - | Kết quả: táo dâu tây chuột việt quất + - táo dâu tây,Z X + - Z
Quy tắc: = = X Y + Y | = + X = Y | + X = = Y | + = X = Y | Kết quả: = = cò dâu đen + cò dâu tây,= = X Y + Y
Quy tắc: * * - X | X - * * X | * * - X | * * - X | Kết quả: Chuối hổ mang - * * Chuối hổ mang,X - * * X
Quy tắc: * * = X Y | * Y = X * X | * X Y * = | X Y * = * | Kết quả: * ngựa vằn = táo * táo,* Y = X * X
Quy tắc: - + X Y + | + + - Y X | - X Y X + + | - X Y + + | Kết quả: - Rắn hổ mang trâu việt quất rắn hổ mang ++,- X Y X + +
Quy tắc: + Y * + X | X Y + * + | X + + Y * | * + + X Y | Kết quả: + cá voi * + rắn hổ mang,+ Y * + X
Quy tắc: X Y * = | * = Y X | Y * = X | Y X = * | Kết quả: dâu tây nho blackberry * =,X Y * =
Quy tắc: * - + Y | - Y + * Y | + Y - * | - * + Y | Kết quả: - cá voi + * cá voi,- Y + * Y
Quy tắc: = Z + X | Z X = + | = Z + X | = + X Z | Kết quả: = + rắn hổ mang việt quất dâu táo,= + X Z
Quy tắc: = * Y + Y | Y + = * | + Y * = | Y * + = | Kết quả: = * ngựa + ngựa,= * Y + Y
Quy tắc: * X Y - | X * Y - | Y X - * | X * Y - | Kết quả: cá mập * đào -,X * Y -
Quy tắc: Y * * X Z | X * Z Y * | Y * * X Z | Y Z * X * | Kết quả: hải cẩu * * hải cẩu cá mập trâu,Y * * X Z
Quy tắc: - + Z Z Z * | Z * + - | - Z + * | Z * + - | Kết quả: - + Ngựa vằn Blackberry Blackberry Zebra Blackberry Zebra *,- + Z Z Z *
Quy tắc: Z - + Z * Y | * + - Y Z | Y - Z * + | Z + Y * - | Kết quả: ngựa vằn táo - + ngựa vằn táo * con dấu,Z - + Z * Y
Quy tắc: = Z + - Z | - Z = + | = + - Z | - = + Z | Kết quả: = dâu hổ mang + - dâu hổ mang,= Z + - Z
Quy tắc: Y - X - | Y - X - | - X Y - | Y - X - | Kết quả: đào - đào dấu -,Y - X -
Quy tắc: + = Z Y Z - | Z = - Y + | = Z Y - + | = - Y + Z | Kết quả: + = nho chuối sư tử nho -,+ = Z Y Z -
Quy tắc: + = Z = X | Z X = + = | + = X Z = | X = Z = + | Kết quả: trâu ngựa dâu đen cá voi = + =,Z X = + =
Quy tắc: Z - Z * + | - Z * + | - Z * + | Z - * + | Kết quả: trâu - trâu * +,Z - Z * +
Quy tắc: * Y X + | * Y X + | + X * Y | * Y X X + | Kết quả: * cá mập lê cá mập lê cá mập lê +,* Y X X +
Quy tắc: + Y * | * Y + | + Y * Y | + * Y | Kết quả: + kiwi nho * kiwi nho,+ Y * Y
Quy tắc: * = = Z Y | = * Z = Y | * Z Y = Y = | = = Y * Z | Kết quả: * Chim cánh cụt dưa hấu trâu đen = chim cánh cụt dưa hấu =,* Z Y = Y =
Quy tắc: X - Y * - | - * - X Y | - X Y - * | X - Y * - | Kết quả: chim cánh cụt cá mập - ngựa vằn hải cẩu * -,X - Y * -
Quy tắc: X Y - Z * | - Z Y * X | X Z * - Y | Y X - Z * | Kết quả: rắn hổ mang dưa hấu đào - trâu *,Y X - Z *
Quy tắc: - * Y Y - Y | - Y - * | * - Y - | * - Y - | Kết quả: - * trâu - trâu,- * Y Y - Y
Quy tắc: = X Z Y - - | = X - - Y Z | - Z - X = Y | X Z Y - = - | Kết quả: cá mập ngựa kiwi kiwi chuột - = -,X Z Y - = -
Quy tắc: * Z * + | + * Z * | + * Z * | * + * Z Z | Kết quả: * + * con dấu cò con dấu cò,* + * Z Z
Quy tắc: X * * * Z | * * Z X * | * * Z * X | * X * Z * Z | Kết quả: * rắn hổ mang * cò ngựa * cò ngựa,* X * Z * Z
Quy tắc: Z X * = | = * Z X | Z = X * X | X Z * = | Kết quả: dâu đen trâu = đào ngựa vằn * đào ngựa vằn,Z = X * X
Quy tắc: X X * + | * + X | X + * | + X * | Kết quả: sư tử sư tử * +,X X * +
Quy tắc: X * Z = - | X Z = * - X | * = X - Z | - * X Z = | Kết quả: dâu tây ngựa vằn cá voi = * - cá voi,X Z = * - X
Quy tắc: * Y = Z X | = X * Z Y | X Y * = Z | Y = * X Z | Kết quả: táo táo * = lê,X Y * = Z
Quy tắc: - X = Y = | X = - Y = | = X Y - = | = Y = X - Y | Kết quả: = ngựa = dâu tây - ngựa,= Y = X - Y
Quy tắc: X + - Y | + Y X - | X + Y - | X Y + Y - | Kết quả: cò chim cánh cụt + cò -,X Y + Y -
Quy tắc: * X - | * - X | - X X * | X * - | Kết quả: - chim cánh cụt lê lê *,- X X *
Quy tắc: Y + Z * | Z * Y + | + Z Y * | Z + Y * | Kết quả: đại bàng hải cẩu + đại bàng lê *,Y + Z *
Quy tắc: * + Y X * | * + Y * X | X * + Y * | X Y + * * | Kết quả: * + ngựa vằn dâu tây * đại bàng táo,* + Y * X
Quy tắc: * X Z = | = * X Z | X * = Z | Z * = X | Kết quả: * kiwi dưa hấu ngựa vằn =,* X Z =
Quy tắc: Y + * + X | * + X Y + | X + + Y * | + * Y X + | Kết quả: ngựa cánh cụt + + kiwi lê *,X + + Y *
Quy tắc: Z = Y X + | Z Y X = + | Z = X Y + | Y Z X = + | Kết quả: táo = hải cẩu lê chuột +,Z = Y X +
Quy tắc: X = + Z + | Z + X = + | X = + Z + | + Z + X = | Kết quả: blackberry = + lê +,X = + Z +
Quy tắc: Y = * X * | = Y X * * | X = Y * * | * Y = X * | Kết quả: cò = * sư tử *,Y = * X *
Quy tắc: - Y - X Z | - Y Z - X | Z X Y - - | - - X Z Y | Kết quả: - - lê ngựa vằn đại bàng,- - X Z Y
Quy tắc: - + Y Y + | Y - + + | + Y + - | + Y - + | Kết quả: - + táo táo +,- + Y Y +
Quy tắc: Z Y - = | = Y Z - | - = Y Z | = Y - Z | Kết quả: lê dâu đen - =,Z Y - =
Quy tắc: + = X Z X | = + X Z | Z + = X | = Z + X | Kết quả: + = chim cánh cụt chuối cò chuột chuối chim cánh cụt chuối,+ = X Z X
Quy tắc: X * Z + - | - Z * X + | Z X + * - | * X + Z - | Kết quả: * sư tử + rắn hổ mang blackberry -,* X + Z -
Quy tắc: = Z + Z Y | Z Y = + | Y + = Z | + = Y Z | Kết quả: = chim cánh cụt + lê rắn hổ mang cánh cụt,= Z + Z Y
Quy tắc: X * Y + | * X + Y | * X + Y | X Y Y + * | Kết quả: hải cẩu chim cánh cụt chim cánh cụt sư tử sư tử + *,X Y Y + *
Quy tắc: + X * - Y | + * X - Y | X - + Y * | - * Y X + | Kết quả: chim cánh cụt chuối - + cá voi chuối *,X - + Y *
Quy tắc: * * X | * * X | * X * | X X X * * | Kết quả: táo dâu tây dâu tây dâu tây * *,X X X * *
"Quy tắc: = Y = Z | = Y Z Z = | = Y = Z | = Z = Y | Kết quả: = rắn hổ mang chuối, cá voi hổ mang =",= Y Z Z =
Quy tắc: = Z = | = Z = | = Z = | = Z Z = | Kết quả: = dâu trâu trâu =,= Z Z =
Quy tắc: - X Z - = | X - = Z - | - X = X Z - | - = Z - X | Kết quả: - lê = lê đào -,- X = X Z -
Quy tắc: - + = Z | Z = - + Z | - Z + = | - + Z = | Kết quả: ngựa vằn dâu tây = - + ngựa vằn dâu tây,Z = - + Z
Quy tắc: + X * * Y | X * Y + * | Y * + X * | Y * + * X | Kết quả: việt quất * + đào *,Y * + X *
Quy tắc: - + X + Y | X Y + - + | + X Y + - | Y + - X + | Kết quả: lê ngựa dâu tây + - +,X Y + - +
Quy tắc: Z = * + | Z = * + | Z + Z = * | * = + Z | Kết quả: chuối + chuối = *,Z + Z = *
Quy tắc: X = + Z Y + | X + = Y + Z | Z + + Y = X | X + Y = + Z | Kết quả: ngựa vằn = + kiwi hải cẩu đại bàng +,X = + Z Y +
Quy tắc: X Z = = - | = Z = - X | - Z X = = | X Z = = - | Kết quả: chuột cò dưa hấu = = -,X Z = = -
Quy tắc: + = Z * X | Z + = X * | X Z + = * | X = X + Z * | Kết quả: hải cẩu việt quất = hải cẩu việt quất + dâu đen cá mập *,X = X + Z *
Quy tắc: - = Z - Y | Y - = Z - | = Z - - Y | = Z - - Y | Kết quả: = nho - - chuột,= Z - - Y
Quy tắc: Z * Y Z = | Y Z * = | Z = * Y | Z * Y = | Kết quả: nho đại bàng * ngựa vằn đào đại bàng nho =,Z * Y Z =
Quy tắc: - X = Y * | - Y = X * | * X Y - = | X Y = X - * | Kết quả: chuối táo chuột = táo chuột - *,X Y = X - *
Quy tắc: - Z + + | + + Z - | - Z Z Z + + | - + + Z | Kết quả: - Hải cẩu sư tử hải cẩu sư tử sư tử sư tử + +,- Z Z Z + +
Quy tắc: Y * Z = * | * * Z Y = | * = Z Y * | = Z * Y * | Kết quả: ngựa vằn đại bàng * táo = *,Y * Z = *
Quy tắc: X = Y - = | = Y - Y X = | - = = X Y | - = Y = X | Kết quả: = táo - táo chuối lê =,= Y - Y X =
Quy tắc: Z + * - X | * X - Z + | - + Z Z X * | - X * Z + | Kết quả: - + Kiwi dưa hấu Kiwi Kiwi Cá voi dưa hấu *,- + Z Z X *
Quy tắc: * * Z | * Z * | * Z * | Z Z * * | Kết quả: cò trâu cò trâu trâu * *,Z Z * *
Quy tắc: - Z = = | = Z - Z = Z | = - Z = | - = = Z | Kết quả: = đào - đào = đào,= Z - Z = Z
Quy tắc: * Z = | Z * = | = Z * | * = Z Z | Kết quả: * = chuối chuối,* = Z Z
Quy tắc: + * Z + | Z * + + | + Z * + | + * Z Z + | Kết quả: + * chuột chuột +,+ * Z Z +
Quy tắc: = Y * Z | Z = * Y | * = Y Z | * Z = Y | Kết quả: sư tử chuột = * kiwi,Z = * Y
Quy tắc: * X = Z | X Z = * | = Z X * | * X Z = Z | Kết quả: * nho blackberry = blackberry,* X Z = Z
Quy tắc: - - * X Y | * - Y X - | * Y - X - | X * - Y - | Kết quả: * Kiwi - rắn hổ mang đại bàng -,* Y - X -
Quy tắc: X = Y - | Y X = - | X Y = - | X = X - Y | Kết quả: chuột cò = chuột cò - lê việt quất,X = X - Y
Quy tắc: Y X + - + Z | + + Z Y - X | X + Y Z + - | - X Z Y + + | Kết quả: đào cá voi + ngựa vằn đại bàng nho việt quất + -,X + Y Z + -
Quy tắc: Z X = * Y | * X Z = Y | Z Y * = X | Z * = X Y | Kết quả: * Apple Blackberry Zebra = Con cò Blackberry,* X Z = Y
Quy tắc: = Z + + Y | Y + + = Z | + + Y Z = | + + = Y Z | Kết quả: + + dâu đen chuối =,+ + Y Z =
Quy tắc: + = + Z X | = + + Z X | = + X Z + | Z = X + + | Kết quả: lê = chuột + +,Z = X + +
Quy tắc: Y + X = + | X + = Y + | + = Y + X | = Y X + + | Kết quả: cá voi ngựa + = chuột +,X + = Y +
Quy tắc: + * Z Y - X | - X * Y Z + | * Y + - X Z | + Z X Y - * | Kết quả: - đại bàng chuột * rắn hổ mang đào việt quất +,- X * Y Z +
Quy tắc: - = X * Y | - X = Y * | = Y X * X - | = * - Y X | Kết quả: = đào chim cánh cụt * đào -,= Y X * X -
Quy tắc: Y * Z X = - | = Z Y - * X | * = - X Y Z | Y - Z X * = | Kết quả: * = - đại bàng sư tử chuột trâu,* = - X Y Z
Quy tắc: X - = - X | - - X = | = X - - | - X = - | Kết quả: táo - = - táo,X - = - X
Quy tắc: X = * + Y | + Y = X * | Y X = + * | Y X = + * | Kết quả: ngựa vằn nho cò sư tử = + *,Y X = + *
Quy tắc: * X Z * Y | * Z X Y * | Z X * Y * | Y * * X Z | Kết quả: cá voi * * kiwi dâu tây sư tử,Y * * X Z
Quy tắc: = + = Y X | = Y X = + | Y + = = X | Y = X + = | Kết quả: = kiwi chuột chuối = +,= Y X = +
Quy tắc: * Y + Z - | Z Y * - + | Z Y + Z * - | * Y - Z + | Kết quả: chim cánh cụt lê việt quất táo + lê chim cánh cụt * -,Z Y + Z * -
Quy tắc: X Y * - | Y - * X | X * Y - | - X Y * | Kết quả: hải cẩu - * ngựa vằn nho,Y - * X
Quy tắc: + Y * | + * Y | Y + * | Y Y + Y * | Kết quả: ngựa vằn + ngựa vằn *,Y Y + Y *
Quy tắc: Y * + Z X | + Z * X Y | X Z + * Y | Z * Y X + | Kết quả: + quả việt quất kiwi * lê dưa hấu sư tử táo,+ Z * X Y
Quy tắc: Y - + | - Y + Y | - Y + | - Y + | Kết quả: - Ngựa vằn đào + ngựa vằn đào,- Y + Y
Quy tắc: - + X Z | - Z + X | X Z - + | - Z + X | Kết quả: chuột cá voi trâu - +,X Z - +
Quy tắc: - Z * | - Z * | * - Z | Z Z - * | Kết quả: dâu tây - *,Z Z - *
Quy tắc: X Z - * Z - | * Z - X - | X Z * - - | - X * Z - | Kết quả: trâu đào việt quất - * trâu -,X Z - * Z -
Quy tắc: Z + - X Y - | X Y Z - + - | - Z Y + - X | Y X - + - Z | Kết quả: cò + - chuối ngựa dâu đen việt quất -,Z + - X Y -
Quy tắc: + + Z | + + Z | + Z Z + | Z + + | Kết quả: + Cá mập táo +,+ Z Z +
Quy tắc: Y = Y + | = Y + | = + Y | + Y = | Kết quả: trâu hổ mang = trâu hổ mang +,Y = Y +
Quy tắc: = * = X | X = = X * | * = X = | = * X = | Kết quả: con dấu dâu tây = = con dấu dâu tây *,X = = X *
Quy tắc: + = * X Z | X = Z + * | * Z X = + | X Z = + * | Kết quả: dâu tây đen = + *,X Z = + *
Quy tắc: X = Y - | X - Y = X | Y = - X | = - Y X | Kết quả: ngựa vằn kiwi - ngựa vằn = ngựa vằn kiwi,X - Y = X
Quy tắc: = - X Z | - X Z = | - Z = X | - X Z = | Kết quả: - chuột hổ mang =,- X Z =
Quy tắc: Y = X - Y | = Y X - | - X Y = | Y - X = | Kết quả: việt quất = dưa hấu - việt quất,Y = X - Y
Quy tắc: + * Y - | Y * + Y - | - Y * + | - Y * + | Kết quả: ngựa vằn ngựa * + ngựa vằn -,Y * + Y -
Quy tắc: = Z - Y X | X Z = - Y | - = Y Z X | X = - Z Y | Kết quả: - = quất kiwi dâu tây,- = Y Z X
Quy tắc: = = + Z | = = Z + Z | Z = = + | Z = + = | Kết quả: = = rắn hổ mang + rắn hổ mang,= = Z + Z
Quy tắc: X * = - | = * X - X | X = * - | * X = - | Kết quả: = * rắn hổ mang - rắn hổ mang,= * X - X
Quy tắc: Z X - + | X Z - + | + X Z - | Z X + - | Kết quả: + rắn hổ mang -,+ X Z -
Quy tắc: + - = Z Y | Z + - Y = | - = Y Z + | Y - = Z + Y | Kết quả: nho sư tử - = lê cò + nho sư tử,Y - = Z + Y
Quy tắc: Y + * | Y + * | Y Y * + | * Y + | Kết quả: dưa hấu dưa hấu * +,Y Y * +
Quy tắc: X * = | * = X | X X = * | X * = | Kết quả: chim cánh cụt = *,X X = *
Quy tắc: X - + | X + - | + - X X | + - X | Kết quả: + - trâu trâu,+ - X X
Quy tắc: * - Z Y | Z * Y - | Y - * Z | * - Z Y | Kết quả: chim cánh cụt ngựa vằn * táo cò -,Z * Y -
Quy tắc: * * Y * Z | Y * * * Z | * Z * * Y | Z * * Y * | Kết quả: * cá voi * * nho,* Z * * Y
Quy tắc: + * Z | + * Z | * Z + | + * Z Z | Kết quả: + * sư tử sư tử,+ * Z Z
Quy tắc: = Z - - Y | = Y Z - - | = Z - Y - | = Y - Z - | Kết quả: = con dấu - kiwi blackberry -,= Y - Z -
Quy tắc: * = Y | = * Y | Y Y = Y * | Y = * | Kết quả: sư tử lê sư tử lê = sư tử lê *,Y Y = Y *
Quy tắc: Z + - Y - | Z + Y - Z - | + Y - - Z | + - Z Y - | Kết quả: chim cánh cụt + chuối - chim cánh cụt -,Z + Y - Z -
Quy tắc: Z Z + Y - | Z - + Y | Y + - Z | - Z + Y | Kết quả: cá voi voi + sư tử lê -,Z Z + Y -
Quy tắc: - Y Z X - = | X Y - = Z - | Z = - - Y X | Z Y - X - = | Kết quả: cò = - - dâu tây kiwi lê đào,Z = - - Y X
Quy tắc: Z * Z Z + | Z * + | * Z + | + Z * | Kết quả: cá voi * cá voi +,Z * Z Z +
Quy tắc: Z Y - X * | Z - * Y X | - * X Y Z | Z * Y - X | Kết quả: chim cánh cụt dâu tây - * chim cánh cụt dâu tây blackberry,Z - * Y X
Quy tắc: + + Z Y | + Y Z + | Z Y + + | + + Z Y | Kết quả: + + dâu tây cá mập chim cánh cụt,+ + Z Y
Quy tắc: Y - X = = | - = Y X = | = Y * Z X | = - X Y = | Kết quả: = lê kiwi - = ngựa vằn,= Y - = X
Quy tắc: * - Y Z Y | Z Y * - | * - Y Z | * - Z Y | Kết quả: * - cá voi cá mập voi,* - Y Z Y
Quy tắc: - * Y * Y | * * - Y | - * * Y | * * Y - | Kết quả: - * nho * nho,- * Y * Y
Quy tắc: X - = | X = - X | = X - | X = - | Kết quả: đào rắn hổ mang = - đào rắn hổ mang,X = - X
Quy tắc: Z - + Y * | * - + Z Y | Y - * + Z | Y + Z * - | Kết quả: đào + trâu ngựa vằn * -,Y + Z * -
Quy tắc: - Z - X = | X - = Z - | Z X - - = | - Z = - X | Kết quả: chuột blackberry - - =,Z X - - =
Quy tắc: - X = * Y | = - X * Y | - X Y * = | - = X * Y | Kết quả: = - táo cá voi * đào trâu,= - X * Y
Quy tắc: * Z - Y Y | - Z Y * | Z - * Y | Z Y * - | Kết quả: * Rắn hổ mang việt quất - đào nho đào,* Z - Y Y
Quy tắc: X X * = | = * X | X * = | = X * | Kết quả: kiwi kiwi kiwi kiwi * =,X X * =
Quy tắc: Z + + = | = + + Z | = Z + + | = + Z Z + | Kết quả: = + rắn hổ mang + rắn hổ mang +,= + Z Z +
Quy tắc: Y X + - * | + * Y X - | + X - Y * | + Y - * X | Kết quả: + * Cò nho hổ mang trâu -,+ * Y X -
Quy tắc: Z + - Z X | X + - Z | + - Z X | - Z + X | Kết quả: lê + - cá mập lê,Z + - Z X
Quy tắc: Y - = X | - X = Y | = - x x y | - = Y X | Kết quả: = - con dấu đào việt quất quả việt quất,= - X X Y
Quy tắc: * X - X | X * - | - * X | - * X | Kết quả: * Penguin Pear - Penguin Pear,* X - X
Quy tắc: - * = Y | = * - Y | Y - Y = * | = - Y * | Kết quả: lê - lê = *,Y - Y = *
Quy tắc: + Y X = | + X Y = | = X + Y | Y + = X | Kết quả: = kiwi + ngựa vằn,= X + Y
